FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-07-02,HA,G4,1752,67978,JFK,66352,BOS,0244,1641,442,6.0,6.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,53.0,2,2020-07-02
2020-07-01,G4,AA,4544,41721,JFK,81292,SEA,1538,2050,1808,2.0,2.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,214.0,15,2020-07-01
2020-07-01,AS,UA,1128,14392,DEN,11983,LAS,0748,0100,116,3.0,3.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,19.0,7,2020-07-01
2020-07-15,HA,AS,4002,88204,SEA,51388,ORD,0038,1209,2280,9.0,9.0,0,15.0,15.0,1,0,0,,0,3,4,0,8,288.0,0,2020-07-15
2020-07-26,DL,HA,5357,11767,DFW,35292,SFO,0540,0312,2542,47.0,47.0,1,52.0,52.0,1,0,0,,12,5,12,2,21,317.0,5,2020-07-26
2020-07-24,G4,G4,3576,74157,LAS,86552,DFW,2255,0126,1327,1.0,1.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,173.0,22,2020-07-24
2020-07-19,NK,F9,6855,59213,ATL,81267,LAX,1017,2032,754,22.0,22.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,94.0,10,2020-07-19
2020-07-29,G4,F9,850,90858,ATL,48155,BOS,1043,0807,1173,7.0,7.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,137.0,10,2020-07-29
2020-07-09,DL,B6,5406,13952,DFW,27513,JFK,2330,0615,2077,12.0,12.0,0,18.0,18.0,1,0,0,,7,5,5,0,1,252.0,23,2020-07-09
2020-07-08,F9,F9,4057,99600,LAS,21624,JFK,1342,1511,888,9.0,9.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,116.0,13,2020-07-08
2020-07-04,F9,HA,6250,21974,ATL,66233,SEA,2155,2144,2202,1.0,1.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,250.0,21,2020-07-04
2020-07-21,NK,B6,6305,85954,JFK,93304,LAX,1322,0036,2107,8.0,8.0,0,18.0,18.0,1,0,0,,4,2,1,0,10,261.0,13,2020-07-21
2020-07-16,UA,DL,7483,66790,LAX,81710,ATL,0151,1637,2846,4.0,4.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,348.0,1,2020-07-16
2020-07-08,HA,NK,8664,10479,MCO,61806,BOS,1432,1456,419,15.0,15.0,1,20.0,20.0,1,0,0,,2,1,1,1,15,58.0,14,2020-07-08
2020-07-12,F9,F9,2227,88517,SEA,93629,JFK,0439,2232,1623,11.0,11.0,0,23.0,23.0,1,0,0,,2,0,6,0,15,212.0,4,2020-07-12
2020-07-30,G4,NK,4039,65398,SFO,91879,DFW,0130,1423,360,9.0,9.0,0,18.0,18.0,1,0,0,,3,4,3,0,7,49.0,1,2020-07-30
2020-07-01,AA,B6,5447,96638,SEA,64621,BOS,0907,0744,735,27.0,27.0,1,32.0,32.0,1,0,0,,5,6,6,1,14,94.0,9,2020-07-01
2020-07-30,AA,F9,2941,21093,SEA,32380,MCO,1626,1149,2079,17.0,17.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,254.0,16,2020-07-30
2020-07-29,NK,DL,5126,90925,SEA,43490,ORD,1304,2239,1468,1.0,1.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,185.0,13,2020-07-29
2020-07-17,G4,DL,8305,52789,LAS,81515,MCO,1911,1239,1466,34.0,34.0,1,35.0,35.0,1,0,0,,3,10,7,0,15,190.0,19,2020-07-17
2020-07-19,F9,AA,4217,19735,SFO,78477,SEA,0235,0036,1526,6.0,6.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,188.0,2,2020-07-19
2020-07-11,DL,WN,3970,60109,ATL,30661,ATL,0029,2231,1571,43.0,43.0,1,44.0,44.0,1,0,0,,1,1,6,2,34,202.0,0,2020-07-11
2020-07-25,AA,B6,4756,99524,JFK,99987,BOS,2351,0209,1367,20.0,20.0,1,18.0,18.0,1,0,0,,4,4,1,1,8,188.0,23,2020-07-25
2020-07-12,HA,AS,9808,16977,LAX,23030,SEA,1504,1308,2836,5.0,5.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,351.0,15,2020-07-12
2020-07-06,NK,AS,527,73501,LAS,90967,LAX,0857,1837,1552,7.0,7.0,0,18.0,18.0,1,0,0,,2,1,3,0,12,186.0,8,2020-07-06
2020-07-06,F9,G4,9650,34060,DFW,76853,SFO,2000,1326,2488,20.0,20.0,1,17.0,17.0,1,0,0,,6,0,2,0,9,309.0,20,2020-07-06
2020-07-21,NK,G4,9648,96370,LAS,76210,JFK,1937,0502,660,0.0,0.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,82.0,19,2020-07-21
2020-07-15,DL,DL,9168,21168,LAS,66167,MIA,0118,0026,1472,37.0,37.0,1,31.0,31.0,1,0,0,,12,3,3,1,12,188.0,1,2020-07-15
2020-07-16,DL,UA,3733,34684,ORD,28172,ORD,1826,0343,538,7.0,7.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,48.0,18,2020-07-16
2020-07-17,UA,AA,5274,71195,ORD,39267,LAS,2040,1707,147,6.0,6.0,0,23.0,23.0,1,0,0,,4,3,3,1,12,17.0,20,2020-07-17
2020-07-17,HA,G4,7303,52258,DEN,17598,SEA,1244,2202,1793,8.0,8.0,0,24.0,24.0,1,0,0,,5,7,6,1,5,204.0,12,2020-07-17
2020-07-27,B6,UA,1715,60249,LAS,90657,MCO,0157,1507,1048,9.0,9.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,127.0,1,2020-07-27
2020-07-12,NK,HA,7007,81886,LAS,31822,LAS,0656,1324,1666,63.0,63.0,1,56.0,56.0,1,0,0,,22,4,8,1,21,207.0,6,2020-07-12
2020-07-11,AS,AA,5581,29171,JFK,43805,BOS,0348,1544,1675,5.0,5.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,206.0,3,2020-07-11
2020-07-13,G4,HA,1040,12818,ORD,37458,ATL,1932,0730,1122,2.0,2.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,121.0,19,2020-07-13
2020-07-08,DL,AS,6766,75008,DEN,63720,DEN,1134,0943,997,46.0,46.0,1,38.0,38.0,1,0,0,,10,2,1,0,25,143.0,11,2020-07-08
2020-07-14,G4,G4,5741,97792,LAX,41141,JFK,0639,1352,2043,41.0,41.0,1,43.0,43.0,1,0,0,,2,9,4,1,27,248.0,6,2020-07-14
2020-07-05,NK,AA,4691,51669,DEN,31013,DFW,1228,0924,1430,1.0,1.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,185.0,12,2020-07-05
2020-07-17,HA,HA,9005,25860,DEN,52328,SEA,0346,0221,2503,9.0,9.0,0,38.0,38.0,1,0,0,,15,10,8,0,5,319.0,3,2020-07-17
2020-07-01,AS,UA,6345,94557,ORD,36032,DEN,0537,1517,2689,6.0,6.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,329.0,5,2020-07-01
2020-07-16,HA,AA,2707,80326,ATL,12976,DEN,1625,2059,296,2.0,2.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,30.0,16,2020-07-16
2020-07-17,WN,AA,7079,33303,MCO,54667,MIA,1149,0554,487,23.0,23.0,1,26.0,26.0,1,0,0,,10,4,5,0,7,57.0,11,2020-07-17
2020-07-28,F9,WN,1500,93497,SEA,33231,LAX,0138,0820,2956,,,0,,,0,1,0,A,0,0,0,0,0,,1,2020-07-28
2020-07-28,AA,AA,553,76454,SEA,64660,LAS,0247,0429,1738,12.0,12.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,214.0,2,2020-07-28
2020-07-22,F9,HA,6027,37865,SEA,69850,ORD,0531,2250,1582,1.0,1.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,197.0,5,2020-07-22
2020-07-13,B6,WN,6834,87232,SEA,87819,DEN,1844,0829,2367,24.0,24.0,1,23.0,23.0,1,0,0,,3,1,3,1,15,284.0,18,2020-07-13
2020-07-24,F9,AA,5133,96941,ATL,71362,DFW,1217,2001,2355,20.0,20.0,1,19.0,19.0,1,0,0,,6,3,5,0,5,298.0,12,2020-07-24
2020-07-31,UA,HA,3131,95906,DEN,41176,ATL,2155,0538,487,8.0,8.0,0,18.0,18.0,1,0,0,,1,3,2,0,12,65.0,21,2020-07-31
2020-07-22,HA,UA,3913,86806,LAS,35822,SFO,2206,0554,970,8.0,8.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,109.0,22,2020-07-22
2020-07-19,NK,F9,6739,53651,DFW,40595,SFO,0301,1628,2544,4.0,4.0,0,25.0,25.0,1,0,0,,8,6,0,0,11,291.0,3,2020-07-19
2020-07-09,G4,WN,6805,81185,LAS,97320,JFK,0111,0157,1618,36.0,36.0,1,38.0,38.0,1,0,0,,4,8,5,1,19,205.0,1,2020-07-09
2020-07-15,F9,AS,7088,40186,DFW,18900,LAS,2343,1008,974,10.0,10.0,0,27.0,27.0,1,0,0,,10,7,2,0,8,141.0,23,2020-07-15
2020-07-24,NK,F9,2056,65915,LAS,41749,MCO,0621,1415,2097,4.0,4.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,264.0,6,2020-07-24
2020-07-10,F9,F9,6428,36025,SEA,49716,JFK,0944,0514,277,2.0,2.0,0,-18.0,0.0,0,0,0,,0,0,0,0,0,47.0,9,2020-07-10
2020-07-19,UA,B6,8446,95189,DFW,27968,LAX,1226,0022,218,11.0,11.0,0,15.0,15.0,1,0,0,,2,3,4,0,6,24.0,12,2020-07-19
2020-07-03,DL,AS,1446,75607,LAS,88849,MIA,0211,0955,1783,,,0,,,0,1,0,B,0,0,0,0,0,,2,2020-07-03
2020-07-02,UA,F9,3712,48955,DEN,89544,LAS,2253,0946,2448,26.0,26.0,1,22.0,22.0,1,0,0,,8,5,6,1,1,313.0,22,2020-07-02
2020-07-12,B6,F9,6531,78666,MCO,33653,SEA,0831,1025,1824,12.0,12.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,221.0,8,2020-07-12
2020-07-10,AS,G4,4476,39517,JFK,64537,JFK,0116,1118,2247,28.0,28.0,1,41.0,41.0,1,0,0,,15,9,12,0,5,283.0,1,2020-07-10
2020-07-11,F9,AA,1698,51501,SFO,67403,BOS,0711,0841,2136,2.0,2.0,0,20.0,20.0,1,0,0,,2,3,5,0,9,260.0,7,2020-07-11
2020-07-28,G4,AA,5162,19230,JFK,30293,BOS,1208,2027,2303,7.0,7.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,284.0,12,2020-07-28
2020-07-16,DL,G4,9068,82977,SFO,65893,MCO,0041,1701,2770,11.0,11.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,342.0,0,2020-07-16
2020-07-27,F9,WN,3029,66397,JFK,36322,LAX,1205,2207,970,15.0,15.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,115.0,12,2020-07-27
2020-07-28,WN,F9,3685,69082,ORD,34003,DEN,1159,0807,2004,4.0,4.0,0,-13.0,0.0,0,0,0,,0,0,0,0,0,254.0,11,2020-07-28
2020-07-27,AS,G4,666,13878,DFW,73307,SEA,2012,1630,2052,8.0,8.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,245.0,20,2020-07-27
2020-07-17,F9,AA,1152,16437,LAX,81098,SEA,0226,1028,2705,1.0,1.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,331.0,2,2020-07-17
2020-07-31,B6,G4,9888,97907,DFW,32873,DEN,1150,0549,2537,0.0,0.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,312.0,11,2020-07-31
2020-07-04,HA,DL,898,39343,JFK,59443,ATL,0243,1436,1784,19.0,19.0,1,16.0,16.0,1,0,0,,2,4,1,0,9,224.0,2,2020-07-04
2020-07-22,NK,B6,6123,55660,SFO,93875,MIA,1932,0735,2989,34.0,34.0,1,32.0,32.0,1,0,0,,4,6,5,2,15,398.0,19,2020-07-22
2020-07-25,DL,HA,3816,50764,DEN,91134,LAX,0507,1122,1611,2.0,2.0,0,19.0,19.0,1,0,0,,2,5,2,0,10,228.0,5,2020-07-25
2020-07-27,WN,DL,3065,14215,ORD,28389,JFK,1236,1624,1374,25.0,25.0,1,26.0,26.0,1,0,0,,0,6,3,1,17,193.0,12,2020-07-27
2020-07-18,AS,G4,2708,85999,ATL,17342,ORD,0812,1707,1443,3.0,3.0,0,-15.0,0.0,0,0,0,,0,0,0,0,0,185.0,8,2020-07-18
2020-07-30,F9,AA,5174,93729,JFK,23762,DEN,0850,1042,1365,1.0,1.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,178.0,8,2020-07-30
2020-07-02,DL,NK,659,29299,SFO,12695,LAX,1734,1900,451,3.0,3.0,0,-16.0,0.0,0,0,0,,0,0,0,0,0,72.0,17,2020-07-02
2020-07-28,NK,AS,4310,22133,DFW,73745,SFO,2056,0040,2992,5.0,5.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,382.0,20,2020-07-28
2020-07-08,AS,HA,3758,27102,DFW,18129,SFO,2007,0428,418,8.0,8.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,57.0,20,2020-07-08
2020-07-14,B6,G4,277,48281,SEA,11999,SEA,2248,0230,1039,4.0,4.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,128.0,22,2020-07-14
2020-07-25,DL,G4,1696,40285,ORD,46907,MIA,1749,0609,599,15.0,15.0,1,37.0,37.0,1,0,0,,11,4,8,1,13,81.0,17,2020-07-25
2020-07-26,B6,AS,8584,17572,SFO,86808,DFW,1207,0150,1334,3.0,3.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,152.0,12,2020-07-26
2020-07-28,WN,G4,9100,65825,DEN,30461,DFW,2333,0653,1911,17.0,17.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,228.0,23,2020-07-28
2020-07-21,NK,HA,9249,12900,SFO,97909,JFK,1402,0917,2163,0.0,0.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,256.0,14,2020-07-21
2020-07-08,WN,B6,8771,10326,ORD,94735,DFW,1221,2059,429,0.0,0.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,62.0,12,2020-07-08
2020-07-04,WN,G4,9201,25767,SFO,15733,ATL,0458,0340,2873,5.0,5.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,351.0,4,2020-07-04
2020-07-06,B6,B6,7963,55405,LAX,67340,LAS,1707,2148,203,8.0,8.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,20.0,17,2020-07-06
2020-07-08,UA,HA,857,30474,JFK,27727,JFK,0135,0654,533,19.0,19.0,1,16.0,16.0,1,0,0,,0,2,0,0,13,67.0,1,2020-07-08
2020-07-27,DL,F9,6726,88478,SEA,87719,SFO,1928,1544,1504,4.0,4.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,194.0,19,2020-07-27
2020-07-22,B6,B6,9173,69791,LAX,68095,ATL,0143,1751,531,1.0,1.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,68.0,1,2020-07-22
2020-07-31,AA,G4,9987,66213,ATL,33442,DFW,1606,0915,2852,5.0,5.0,0,15.0,15.0,1,0,0,,4,1,2,0,7,365.0,16,2020-07-31
2020-07-19,B6,UA,6988,74716,MCO,14267,ORD,2257,1858,2285,34.0,34.0,1,25.0,25.0,1,0,0,,3,4,2,0,15,285.0,22,2020-07-19
2020-07-02,HA,AA,1462,35008,LAS,20662,ORD,1355,0836,1595,26.0,26.0,1,27.0,27.0,1,0,0,,6,0,6,0,14,207.0,13,2020-07-02
2020-07-04,NK,F9,1317,62652,LAX,73453,MIA,1051,0109,1918,24.0,24.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,238.0,10,2020-07-04
2020-07-04,B6,NK,9765,48209,DEN,63325,ORD,0144,0008,248,4.0,4.0,0,18.0,18.0,1,0,0,,1,5,3,1,9,22.0,1,2020-07-04
2020-07-21,F9,AA,1097,75110,ORD,86209,DEN,1556,1943,1401,3.0,3.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,163.0,15,2020-07-21
2020-07-07,DL,AA,3606,56720,LAS,87459,ORD,0011,0854,685,35.0,35.0,1,48.0,48.0,1,0,0,,6,11,3,0,27,65.0,0,2020-07-07
2020-07-23,NK,AA,2408,66363,SFO,65329,LAX,1115,0905,2060,4.0,4.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,270.0,11,2020-07-23
2020-07-02,G4,DL,5372,33542,LAX,60620,LAS,1600,0331,2140,19.0,19.0,1,20.0,20.0,1,0,0,,2,2,1,1,15,262.0,16,2020-07-02
2020-07-30,UA,WN,2761,17387,MCO,36917,SEA,0132,1807,1039,6.0,6.0,0,17.0,17.0,1,0,0,,2,1,0,0,14,133.0,1,2020-07-30
2020-07-31,G4,HA,346,58684,DEN,49044,ORD,1248,0044,2984,12.0,12.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,362.0,12,2020-07-31
2020-07-05,UA,NK,5963,10927,JFK,39767,DFW,0707,1236,2863,11.0,11.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,338.0,7,2020-07-05
2020-07-25,G4,F9,9411,75728,SEA,89185,LAS,1517,2032,500,34.0,34.0,1,30.0,30.0,1,0,0,,9,2,5,1,14,57.0,15,2020-07-25
2020-07-20,AA,HA,8425,46583,LAX,23170,MCO,2032,1406,315,12.0,12.0,0,23.0,23.0,1,0,0,,4,2,5,1,12,40.0,20,2020-07-20
2020-07-22,AS,UA,8210,21969,LAX,82735,DEN,2030,0845,2934,1.0,1.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,362.0,20,2020-07-22
2020-07-06,G4,B6,5648,70440,ATL,96787,ATL,0352,1350,768,10.0,10.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,102.0,3,2020-07-06
2020-07-20,G4,F9,5822,60077,ORD,57060,MCO,0614,1405,947,3.0,3.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,112.0,6,2020-07-20
2020-07-15,AS,WN,1156,98433,DEN,88424,DFW,1125,0432,550,2.0,2.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,59.0,11,2020-07-15
2020-07-06,B6,AS,9716,16293,DFW,79488,DEN,0007,0755,1754,19.0,19.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,208.0,0,2020-07-06
2020-07-11,B6,NK,3049,86012,SFO,73420,DFW,0224,0130,2887,2.0,2.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,354.0,2,2020-07-11
2020-07-17,F9,UA,5357,10599,MCO,96018,MIA,0112,1314,1443,6.0,6.0,0,23.0,23.0,1,0,0,,9,5,4,0,4,175.0,1,2020-07-17
2020-07-30,UA,AA,9342,86885,DEN,45966,SEA,1921,1606,958,1.0,1.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,131.0,19,2020-07-30
2020-07-30,B6,UA,7084,36244,DFW,10031,MCO,0718,0949,2484,7.0,7.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,302.0,7,2020-07-30
2020-07-31,B6,HA,7250,26369,SEA,51271,LAS,1327,0636,568,8.0,8.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,82.0,13,2020-07-31
2020-07-21,WN,F9,2948,15895,ORD,91277,ORD,1830,1758,1726,6.0,6.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,224.0,18,2020-07-21
2020-07-21,AS,DL,7563,67845,DFW,14602,LAX,1523,0734,2170,1.0,1.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,272.0,15,2020-07-21
2020-07-19,G4,AA,2395,39193,SEA,21715,BOS,0757,0311,2708,11.0,11.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,323.0,7,2020-07-19
2020-07-04,G4,WN,725,74643,DFW,22613,BOS,1138,2345,2750,25.0,25.0,1,31.0,31.0,1,0,0,,7,1,2,1,20,343.0,11,2020-07-04
2020-07-04,DL,UA,7412,38385,DEN,37828,BOS,1707,1449,1000,0.0,0.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,139.0,17,2020-07-04
2020-07-22,G4,G4,665,46361,ORD,11063,BOS,0019,0027,1129,4.0,4.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,143.0,0,2020-07-22
2020-07-21,UA,AS,2170,11996,MCO,95045,ATL,0031,0411,339,6.0,6.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,41.0,0,2020-07-21
2020-07-29,UA,UA,9285,30353,DFW,40598,JFK,0114,2332,248,12.0,12.0,0,19.0,19.0,1,0,0,,2,1,5,0,10,11.0,1,2020-07-29
2020-07-28,NK,UA,3858,41287,LAX,24199,JFK,1902,2212,2345,9.0,9.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,302.0,19,2020-07-28
2020-07-20,B6,B6,328,96562,DEN,57016,SFO,0623,0246,2111,18.0,18.0,1,16.0,16.0,1,0,0,,2,4,1,0,8,298.0,6,2020-07-20
2020-07-20,F9,DL,6310,47399,ATL,64120,BOS,1715,2235,2780,5.0,5.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,345.0,17,2020-07-20
2020-07-15,G4,NK,7200,29097,ORD,68617,BOS,0728,0333,800,13.0,13.0,0,18.0,18.0,1,0,0,,1,5,5,1,7,93.0,7,2020-07-15
2020-07-11,WN,B6,9270,38397,DEN,85128,JFK,1952,0830,1620,18.0,18.0,1,36.0,36.0,1,0,0,,10,1,2,0,21,203.0,19,2020-07-11
2020-07-19,B6,UA,6072,85546,DEN,10028,DFW,0305,2031,489,10.0,10.0,0,20.0,20.0,1,0,0,,4,1,0,1,15,52.0,3,2020-07-19
2020-07-03,DL,F9,2816,37578,MCO,42991,ORD,0935,1348,258,17.0,17.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,38.0,9,2020-07-03
2020-07-15,HA,UA,7663,75481,MCO,88246,SEA,2129,0023,450,,,0,,,0,1,0,B,0,0,0,0,0,,21,2020-07-15
2020-07-23,HA,AA,2221,84979,LAS,77487,MIA,1610,2143,2105,49.0,49.0,1,44.0,44.0,1,0,0,,16,9,13,2,4,273.0,16,2020-07-23
2020-07-18,B6,G4,4665,69778,DFW,68730,MCO,1408,0839,866,3.0,3.0,0,-19.0,0.0,0,0,0,,0,0,0,0,0,111.0,14,2020-07-18
2020-07-12,UA,UA,1629,33637,LAS,26141,MCO,2025,1331,1484,24.0,24.0,1,4.0,4.0,0,0,0,,0,0,0,0,0,189.0,20,2020-07-12
2020-07-25,AS,B6,9686,90468,ATL,77367,ORD,1035,0258,312,7.0,7.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,21.0,10,2020-07-25
2020-07-31,AS,F9,5207,69669,ATL,55005,DFW,0909,0459,254,23.0,23.0,1,40.0,40.0,1,0,0,,16,8,11,2,4,45.0,9,2020-07-31
2020-07-07,AS,AA,8094,57964,SFO,27524,DEN,0526,1525,2057,12.0,12.0,0,20.0,20.0,1,0,0,,4,5,4,0,6,257.0,5,2020-07-07
2020-07-23,AA,B6,3497,85015,ORD,68324,LAX,0459,2029,1127,47.0,47.0,1,64.0,64.0,1,0,0,,4,13,14,2,32,138.0,4,2020-07-23
2020-07-03,NK,AA,4047,23236,SFO,97808,DEN,2102,2116,2838,17.0,17.0,1,35.0,35.0,1,0,0,,10,7,7,1,9,360.0,21,2020-07-03
2020-07-17,G4,UA,2965,75959,SEA,46983,SEA,0240,1237,2002,12.0,12.0,0,15.0,15.0,1,0,0,,1,2,4,0,8,236.0,2,2020-07-17
2020-07-31,G4,AA,2230,26859,LAX,23646,ATL,0858,2210,2239,4.0,4.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,285.0,8,2020-07-31
2020-07-24,F9,F9,7096,49626,JFK,26650,SEA,1156,1424,564,12.0,12.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,76.0,11,2020-07-24
2020-07-19,WN,UA,8072,11031,SFO,40929,SFO,0647,0002,1242,8.0,8.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,138.0,6,2020-07-19
2020-07-17,B6,AS,7667,29803,ATL,61618,MIA,1757,0654,417,9.0,9.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,64.0,17,2020-07-17
2020-07-04,NK,B6,2765,31791,LAS,65176,SEA,2140,1542,1599,4.0,4.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,201.0,21,2020-07-04
2020-07-14,F9,F9,9827,90611,DFW,86946,DEN,1849,1100,2327,27.0,27.0,1,26.0,26.0,1,0,0,,0,5,7,1,13,306.0,18,2020-07-14
2020-07-20,AA,WN,4389,85911,DFW,21977,ORD,2042,0712,681,35.0,35.0,1,25.0,25.0,1,0,0,,8,2,5,0,10,78.0,20,2020-07-20
2020-07-12,DL,B6,6529,82200,JFK,31423,MIA,0236,0314,1239,5.0,5.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,153.0,2,2020-07-12
2020-07-18,F9,WN,775,45675,ATL,50043,JFK,2332,2108,1215,2.0,2.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,153.0,23,2020-07-18
2020-07-10,HA,F9,7227,29780,MCO,95750,SEA,1734,2319,2293,1.0,1.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,276.0,17,2020-07-10
2020-07-02,NK,AS,3699,95932,MCO,81358,MCO,2243,1818,2779,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,340.0,22,2020-07-02
2020-07-13,UA,HA,3258,40443,SFO,69193,LAX,2323,1538,2438,4.0,4.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,293.0,23,2020-07-13
2020-07-08,F9,B6,3873,29421,LAX,56359,JFK,2347,1550,1799,22.0,22.0,1,22.0,22.0,1,0,0,,5,4,6,1,6,214.0,23,2020-07-08
2020-07-05,AS,UA,1131,29680,DEN,81303,DEN,0051,1438,1511,14.0,14.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,183.0,0,2020-07-05
2020-07-13,HA,AA,3459,43845,DEN,55451,LAX,1836,0144,518,10.0,10.0,0,18.0,18.0,1,0,0,,7,3,3,0,5,79.0,18,2020-07-13
2020-07-10,WN,HA,6514,32620,ATL,82080,MCO,0337,0813,768,1.0,1.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,91.0,3,2020-07-10
2020-07-30,UA,NK,2284,48219,DFW,99093,BOS,2216,2205,1798,46.0,46.0,1,24.0,24.0,1,0,0,,9,5,6,1,3,235.0,22,2020-07-30
2020-07-02,NK,F9,515,21093,DFW,13697,BOS,0543,2156,1085,1.0,1.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,135.0,5,2020-07-02
2020-07-01,HA,WN,9094,22061,SFO,68981,MCO,0358,2140,2294,1.0,1.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,279.0,3,2020-07-01
2020-07-26,AS,NK,6071,97203,ATL,37111,MIA,2315,2327,882,8.0,8.0,0,32.0,32.0,1,0,0,,6,9,2,1,14,90.0,23,2020-07-26
2020-07-25,AA,AA,4838,99769,LAX,51096,MCO,2200,0756,206,0.0,0.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,21.0,22,2020-07-25
2020-07-26,UA,B6,2712,77079,LAX,72552,LAS,2033,0309,923,26.0,26.0,1,40.0,40.0,1,0,0,,14,5,4,1,16,113.0,20,2020-07-26
