FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-04-28,DL,HA,4011,78738,SFO,63852,MIA,1025,1129,2819,,,0,,,0,1,0,A,0,0,0,0,0,,10,2020-04-28
2020-04-29,NK,DL,795,40190,SEA,61175,BOS,0132,1031,337,5.0,5.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,46.0,1,2020-04-29
2020-04-13,UA,AS,911,91977,DFW,64044,SFO,0441,2040,463,8.0,8.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,53.0,4,2020-04-13
2020-04-14,WN,AS,8155,28099,JFK,54455,JFK,1003,0539,1673,11.0,11.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,198.0,10,2020-04-14
2020-04-29,NK,WN,8566,68732,ORD,42770,MCO,1322,1239,2297,2.0,2.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,315.0,13,2020-04-29
2020-04-07,UA,WN,4607,96903,MCO,12474,DFW,1540,0115,383,0.0,0.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,66.0,15,2020-04-07
2020-04-23,WN,WN,8116,24381,SEA,39298,MIA,1327,0248,2006,21.0,21.0,1,29.0,29.0,1,0,0,,10,6,1,1,11,248.0,13,2020-04-23
2020-04-02,NK,B6,9296,35166,SEA,65735,DFW,1528,0653,1673,5.0,5.0,0,-11.0,0.0,0,0,0,,0,0,0,0,0,214.0,15,2020-04-02
2020-04-20,DL,F9,1432,24293,SFO,91707,LAS,0638,0758,1366,,,0,,,0,1,0,B,0,0,0,0,0,,6,2020-04-20
2020-04-16,NK,HA,8339,88994,SFO,95699,LAS,2027,0558,2980,2.0,2.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,379.0,20,2020-04-16
2020-04-10,AS,AA,135,55214,MCO,69201,MCO,0452,0037,544,23.0,23.0,1,34.0,34.0,1,0,0,,3,5,1,1,24,62.0,4,2020-04-10
2020-04-23,HA,WN,8350,33882,DEN,68988,SFO,1223,1610,523,25.0,25.0,1,36.0,36.0,1,0,0,,2,10,8,1,15,64.0,12,2020-04-23
2020-04-26,WN,DL,3567,72931,ORD,93969,ORD,1952,2128,1723,4.0,4.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,196.0,19,2020-04-26
2020-04-01,NK,HA,6791,30191,MCO,68378,LAX,1311,2113,1528,22.0,22.0,1,28.0,28.0,1,0,0,,8,8,3,1,7,203.0,13,2020-04-01
2020-04-22,HA,HA,5899,12211,ATL,73338,DEN,0236,1113,2956,17.0,17.0,1,22.0,22.0,1,0,0,,3,4,2,0,13,369.0,2,2020-04-22
2020-04-12,UA,WN,3257,29195,SEA,52257,ATL,0135,2106,1094,0.0,0.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,149.0,1,2020-04-12
2020-04-03,B6,DL,6106,71862,SFO,65769,LAS,0804,1051,1467,13.0,13.0,0,19.0,19.0,1,0,0,,6,3,0,1,10,198.0,8,2020-04-03
2020-04-03,WN,HA,1523,84021,ATL,59769,SEA,0716,1140,2230,16.0,16.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,287.0,7,2020-04-03
2020-04-26,AA,DL,4790,74519,SFO,22320,DEN,2120,2352,1800,23.0,23.0,1,5.0,5.0,0,0,0,,0,0,0,0,0,232.0,21,2020-04-26
2020-04-24,NK,AA,7797,33286,LAX,33344,SFO,0313,1809,1934,7.0,7.0,0,15.0,15.0,1,0,0,,5,2,1,1,7,236.0,3,2020-04-24
2020-04-01,HA,HA,2010,73628,MCO,41982,SFO,1247,0608,1486,12.0,12.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,181.0,12,2020-04-01
2020-04-03,G4,F9,9279,68360,MCO,13064,LAX,2242,1016,1489,27.0,27.0,1,29.0,29.0,1,0,0,,11,3,3,1,11,186.0,22,2020-04-03
2020-04-11,G4,B6,1900,26978,JFK,22026,LAS,0429,2151,1970,4.0,4.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,234.0,4,2020-04-11
2020-04-06,UA,UA,9327,89397,JFK,56895,LAX,1313,2057,2326,27.0,27.0,1,27.0,27.0,1,0,0,,6,5,5,0,10,285.0,13,2020-04-06
2020-04-20,DL,HA,3880,13194,ATL,87989,SEA,0155,1452,424,9.0,9.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,65.0,1,2020-04-20
2020-04-29,DL,AA,4073,64111,LAS,37545,BOS,0520,0149,898,19.0,19.0,1,16.0,16.0,1,0,0,,3,1,4,0,7,119.0,5,2020-04-29
2020-04-28,F9,UA,2890,50177,DEN,51854,LAS,1244,0939,1839,6.0,6.0,0,23.0,23.0,1,0,0,,5,1,6,1,11,217.0,12,2020-04-28
2020-04-10,DL,NK,8331,53497,SFO,88359,LAS,1028,1418,545,5.0,5.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,66.0,10,2020-04-10
2020-04-18,DL,B6,6767,65593,ATL,49739,MIA,1015,0157,1521,7.0,7.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,192.0,10,2020-04-18
2020-04-27,F9,G4,9139,99098,SFO,28794,MIA,0348,0406,105,34.0,34.0,1,22.0,22.0,1,0,0,,4,3,1,1,13,29.0,3,2020-04-27
2020-04-06,AS,G4,3591,98133,ATL,17008,ORD,2339,0017,2001,15.0,15.0,1,31.0,31.0,1,0,0,,2,2,8,0,18,245.0,23,2020-04-06
2020-04-05,DL,AS,6080,37908,SEA,80256,DFW,0349,0823,2232,10.0,10.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,263.0,3,2020-04-05
2020-04-10,HA,NK,5425,76759,ORD,46737,ATL,0820,0824,1761,5.0,5.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,231.0,8,2020-04-10
2020-04-30,DL,B6,2834,57530,ORD,25420,SFO,1356,0215,2596,2.0,2.0,0,-13.0,0.0,0,0,0,,0,0,0,0,0,313.0,13,2020-04-30
2020-04-12,WN,HA,9506,37776,DFW,54462,JFK,1911,2152,1869,31.0,31.0,1,6.0,6.0,0,0,0,,0,0,0,0,0,240.0,19,2020-04-12
2020-04-18,HA,G4,755,95592,DFW,49567,MIA,1801,2242,1570,16.0,16.0,1,33.0,33.0,1,0,0,,5,4,6,0,18,199.0,18,2020-04-18
2020-04-19,B6,AA,9179,86868,SFO,67678,JFK,1538,1633,1129,3.0,3.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,157.0,15,2020-04-19
2020-04-15,F9,NK,9169,17730,DEN,43846,SEA,2116,2055,1338,1.0,1.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,162.0,21,2020-04-15
2020-04-27,AS,UA,8716,14581,LAS,51967,ORD,1119,1831,2991,25.0,25.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,388.0,11,2020-04-27
2020-04-29,HA,DL,4820,37834,MCO,47233,BOS,2218,0237,1119,44.0,44.0,1,39.0,39.0,1,0,0,,8,3,10,0,18,151.0,22,2020-04-29
2020-04-13,DL,F9,5897,58211,JFK,29304,ORD,1318,1737,1179,12.0,12.0,0,21.0,21.0,1,0,0,,6,5,6,0,4,164.0,13,2020-04-13
2020-04-16,WN,WN,7662,36997,DEN,56700,DEN,0010,1755,1844,1.0,1.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,236.0,0,2020-04-16
2020-04-12,NK,AS,7503,62460,SFO,73050,LAS,0602,1917,1776,2.0,2.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,226.0,6,2020-04-12
2020-04-16,F9,F9,8241,19170,JFK,69625,SEA,2026,1131,2888,5.0,5.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,371.0,20,2020-04-16
2020-04-07,G4,DL,2344,13116,DEN,14060,ATL,0814,1155,2249,7.0,7.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,281.0,8,2020-04-07
2020-04-01,G4,G4,1624,60652,ATL,81526,SFO,0614,0055,1589,9.0,9.0,0,17.0,17.0,1,0,0,,6,5,0,0,6,203.0,6,2020-04-01
2020-04-06,NK,HA,5563,11106,LAS,45130,DFW,0602,1715,518,45.0,45.0,1,48.0,48.0,1,0,0,,4,8,9,1,26,66.0,6,2020-04-06
2020-04-10,WN,AA,2690,34781,SFO,62077,SFO,1043,1543,1734,1.0,1.0,0,18.0,18.0,1,0,0,,4,0,4,0,9,214.0,10,2020-04-10
2020-04-27,HA,AS,1400,11785,MCO,85814,ATL,1025,2104,1614,2.0,2.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,186.0,10,2020-04-27
2020-04-15,UA,AA,4290,42211,ORD,31853,SEA,0722,1724,385,19.0,19.0,1,5.0,5.0,0,0,0,,0,0,0,0,0,59.0,7,2020-04-15
2020-04-01,G4,UA,4570,96585,MCO,13578,ORD,0232,1723,1665,23.0,23.0,1,25.0,25.0,1,0,0,,7,2,2,0,13,191.0,2,2020-04-01
2020-04-04,G4,WN,7491,62824,LAX,92736,JFK,0401,0249,140,41.0,41.0,1,35.0,35.0,1,0,0,,12,2,8,1,11,32.0,4,2020-04-04
2020-04-12,HA,UA,5147,93537,ATL,73653,LAX,1049,0451,2304,34.0,34.0,1,16.0,16.0,1,0,0,,2,2,2,1,10,285.0,10,2020-04-12
2020-04-26,UA,AA,7246,25555,ATL,54270,ATL,1745,2254,625,52.0,52.0,1,71.0,71.0,1,0,0,,26,18,8,1,18,86.0,17,2020-04-26
2020-04-11,DL,NK,4249,63082,LAX,15535,LAX,0859,0909,2736,13.0,13.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,341.0,8,2020-04-11
2020-04-10,AA,HA,7418,66461,ORD,78734,SFO,0215,2323,1897,31.0,31.0,1,40.0,40.0,1,0,0,,11,7,11,2,8,241.0,2,2020-04-10
2020-04-11,G4,AS,9649,50658,JFK,98676,ORD,0000,0543,2909,14.0,14.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,353.0,0,2020-04-11
2020-04-06,DL,G4,3736,33521,SEA,25057,DFW,2301,0005,1962,22.0,22.0,1,16.0,16.0,1,0,0,,4,0,3,0,8,249.0,23,2020-04-06
2020-04-29,WN,NK,989,79774,ORD,66710,ORD,0030,1919,2427,4.0,4.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,283.0,0,2020-04-29
2020-04-18,DL,F9,6644,97003,LAS,97226,MIA,1032,1031,2489,6.0,6.0,0,-15.0,0.0,0,0,0,,0,0,0,0,0,307.0,10,2020-04-18
2020-04-24,NK,B6,1878,58969,LAS,38642,JFK,0445,0533,797,5.0,5.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,90.0,4,2020-04-24
2020-04-18,NK,AA,6781,84845,SEA,38281,SFO,0304,0914,690,5.0,5.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,107.0,3,2020-04-18
2020-04-04,F9,UA,8412,85962,ATL,88815,LAS,1826,2036,401,12.0,12.0,0,24.0,24.0,1,0,0,,3,5,7,1,9,48.0,18,2020-04-04
2020-04-13,B6,HA,9298,78188,ORD,15028,DFW,0439,1742,2530,12.0,12.0,0,18.0,18.0,1,0,0,,3,2,1,1,11,330.0,4,2020-04-13
2020-04-28,AS,HA,6234,65834,DFW,82251,ATL,1447,0349,707,31.0,31.0,1,42.0,42.0,1,0,0,,5,5,3,2,27,80.0,14,2020-04-28
2020-04-20,AA,AA,1045,31895,DFW,64133,BOS,0652,0003,618,6.0,6.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,79.0,6,2020-04-20
2020-04-05,F9,F9,3521,88292,LAX,40899,DFW,1852,0415,1647,14.0,14.0,0,,,0,0,1,,0,0,0,0,0,202.0,18,2020-04-05
2020-04-21,UA,NK,9762,98536,MCO,22119,MCO,0748,1405,1598,5.0,5.0,0,-5.0,0.0,0,0,0,,0,0,0,0,0,189.0,7,2020-04-21
2020-04-08,WN,DL,1426,19044,ORD,94609,SFO,1819,2303,1936,33.0,33.0,1,20.0,20.0,1,0,0,,2,3,2,0,13,246.0,18,2020-04-08
2020-04-20,HA,DL,9708,80931,SEA,40330,LAX,2029,2117,937,6.0,6.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,119.0,20,2020-04-20
2020-04-28,AA,HA,6847,24385,DFW,12979,ORD,0209,0717,2937,5.0,5.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,356.0,2,2020-04-28
2020-04-19,B6,F9,4630,25501,SEA,47211,MCO,0730,1153,1351,41.0,41.0,1,38.0,38.0,1,0,0,,7,11,6,1,14,171.0,7,2020-04-19
2020-04-29,UA,AA,1093,60177,MCO,94790,ATL,0634,0135,1217,53.0,53.0,1,52.0,52.0,1,0,0,,10,12,5,1,23,143.0,6,2020-04-29
2020-04-17,WN,HA,2611,51302,MCO,20412,MCO,0947,1240,656,34.0,34.0,1,39.0,39.0,1,0,0,,9,0,7,1,21,73.0,9,2020-04-17
2020-04-17,B6,DL,9003,96526,ATL,97089,DFW,0758,2153,1895,6.0,6.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,231.0,7,2020-04-17
2020-04-26,AA,AS,5802,98394,DFW,14826,LAS,1713,0734,614,8.0,8.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,70.0,17,2020-04-26
2020-04-04,UA,B6,9833,27847,LAX,48552,BOS,2104,1006,1442,12.0,12.0,0,17.0,17.0,1,0,0,,2,4,5,1,6,178.0,21,2020-04-04
2020-04-11,F9,WN,950,74390,LAX,84582,DEN,1030,1850,696,16.0,16.0,1,18.0,18.0,1,0,0,,5,0,4,0,8,84.0,10,2020-04-11
2020-04-15,WN,UA,4038,65151,DFW,60262,ATL,0336,0754,518,4.0,4.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,88.0,3,2020-04-15
2020-04-08,UA,DL,5686,42611,JFK,95239,ORD,1123,0902,667,3.0,3.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,85.0,11,2020-04-08
2020-04-15,HA,AA,6881,39377,LAX,62694,DEN,2155,0522,841,5.0,5.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,101.0,21,2020-04-15
2020-04-10,B6,NK,8284,60624,DFW,80267,ORD,0258,0618,2530,2.0,2.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,293.0,2,2020-04-10
2020-04-27,UA,HA,6602,62679,ATL,59015,LAS,2145,1102,490,2.0,2.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,66.0,21,2020-04-27
2020-04-26,UA,AS,7955,75278,MCO,82926,DFW,1647,1414,1791,0.0,0.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,236.0,16,2020-04-26
2020-04-29,G4,NK,8735,28910,ATL,75528,MIA,2312,0500,1755,12.0,12.0,0,20.0,20.0,1,0,0,,4,1,5,1,10,207.0,23,2020-04-29
2020-04-03,DL,AA,8692,99931,SFO,48687,ATL,1940,0539,2325,16.0,16.0,1,28.0,28.0,1,0,0,,0,7,8,1,12,295.0,19,2020-04-03
2020-04-19,WN,F9,1491,60790,ORD,76452,SEA,0114,2223,375,53.0,53.0,1,57.0,57.0,1,0,0,,13,4,4,2,35,48.0,1,2020-04-19
2020-04-10,B6,B6,6214,67674,LAX,62325,DFW,1238,0656,1562,20.0,20.0,1,28.0,28.0,1,0,0,,10,8,4,0,6,190.0,12,2020-04-10
2020-04-26,DL,AS,8784,17935,DFW,61860,MCO,1926,0736,1247,5.0,5.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,145.0,19,2020-04-26
2020-04-06,G4,AS,6577,32623,ORD,88721,MCO,2254,1524,1596,39.0,39.0,1,44.0,44.0,1,0,0,,13,8,2,2,20,190.0,22,2020-04-06
2020-04-03,AA,NK,3755,44512,ATL,26871,MCO,2116,2316,1873,12.0,12.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,222.0,21,2020-04-03
2020-04-07,B6,NK,6505,16396,DFW,74223,SFO,0111,1512,1761,3.0,3.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,218.0,1,2020-04-07
2020-04-28,B6,HA,7079,69832,DEN,34588,MIA,1015,1232,2421,1.0,1.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,289.0,10,2020-04-28
2020-04-11,AA,DL,3439,27990,DEN,55605,SEA,0047,1950,2511,17.0,17.0,1,15.0,15.0,1,0,0,,1,4,2,0,8,317.0,0,2020-04-11
2020-04-05,HA,AS,9039,88623,ATL,90372,BOS,1537,1446,379,8.0,8.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,47.0,15,2020-04-05
2020-04-08,AA,AS,7679,82627,ATL,88045,LAX,0217,1447,2476,14.0,14.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,320.0,2,2020-04-08
2020-04-08,NK,AA,3595,70582,ORD,90790,MCO,1501,0720,651,3.0,3.0,0,-7.0,0.0,0,0,0,,0,0,0,0,0,104.0,15,2020-04-08
2020-04-16,AS,HA,5235,41348,DEN,15278,DFW,1712,1222,269,13.0,13.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,19.0,17,2020-04-16
2020-04-03,B6,HA,3709,79453,SFO,15152,LAX,1734,1400,793,0.0,0.0,0,16.0,16.0,1,0,0,,3,2,3,0,8,94.0,17,2020-04-03
2020-04-27,DL,DL,5725,67970,ORD,51627,SFO,0918,2138,2782,6.0,6.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,335.0,9,2020-04-27
2020-04-02,G4,WN,5995,61377,SFO,14405,MIA,1605,1115,2731,24.0,24.0,1,22.0,22.0,1,0,0,,1,0,6,0,14,349.0,16,2020-04-02
2020-04-02,DL,HA,1232,85750,LAS,37973,LAS,1101,1859,644,8.0,8.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,97.0,11,2020-04-02
2020-04-21,AA,DL,6414,57515,JFK,87240,JFK,0939,0117,814,11.0,11.0,0,20.0,20.0,1,0,0,,3,4,3,1,9,112.0,9,2020-04-21
2020-04-28,F9,HA,1232,61230,DFW,31613,LAX,0900,0234,167,15.0,15.0,1,11.0,11.0,0,0,0,,0,0,0,0,0,17.0,9,2020-04-28
2020-04-03,F9,B6,3630,35545,LAS,78321,LAX,0539,2239,457,14.0,14.0,0,29.0,29.0,1,0,0,,1,7,1,1,20,67.0,5,2020-04-03
2020-04-22,HA,NK,9901,10882,DEN,36447,JFK,1946,2259,2070,27.0,27.0,1,28.0,28.0,1,0,0,,2,3,7,1,15,274.0,19,2020-04-22
2020-04-02,DL,WN,1952,72136,ORD,44139,DFW,1559,0212,970,25.0,25.0,1,27.0,27.0,1,0,0,,8,1,7,1,11,114.0,15,2020-04-02
2020-04-24,NK,DL,466,19042,DFW,29230,LAS,1338,2026,2061,17.0,17.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,241.0,13,2020-04-24
2020-04-23,B6,HA,6100,64346,LAX,75557,ORD,2053,0506,756,16.0,16.0,1,23.0,23.0,1,0,0,,4,5,3,0,11,84.0,20,2020-04-23
2020-04-13,F9,UA,9615,86599,ORD,74416,LAS,0511,0412,1140,10.0,10.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,138.0,5,2020-04-13
2020-04-27,UA,NK,9502,56594,MCO,83641,DFW,0719,0826,1828,1.0,1.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,225.0,7,2020-04-27
2020-04-16,AA,HA,3004,21573,LAX,82320,JFK,0838,0736,312,16.0,16.0,1,21.0,21.0,1,0,0,,7,6,1,0,7,37.0,8,2020-04-16
2020-04-05,DL,AA,3100,33558,MCO,71431,LAS,1452,1035,1070,7.0,7.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,131.0,14,2020-04-05
2020-04-11,B6,AS,6051,44498,LAS,39730,LAX,0300,1647,2197,1.0,1.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,281.0,3,2020-04-11
2020-04-21,UA,AA,8160,19740,LAX,12309,SEA,1323,0212,1511,3.0,3.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,174.0,13,2020-04-21
2020-04-28,NK,HA,4452,20563,MCO,61571,MCO,2239,0618,1796,3.0,3.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,218.0,22,2020-04-28
2020-04-13,HA,NK,7693,21951,MCO,38121,DEN,1355,1050,2621,14.0,14.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,326.0,13,2020-04-13
2020-04-30,UA,B6,3455,91517,LAX,78618,MCO,0254,0842,1533,11.0,11.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,183.0,2,2020-04-30
2020-04-07,G4,F9,3425,31997,MCO,42380,BOS,1652,0320,2740,24.0,24.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,340.0,16,2020-04-07
2020-04-06,B6,AA,4766,79235,SFO,62719,MIA,0951,2252,2218,9.0,9.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,295.0,9,2020-04-06
2020-04-21,UA,HA,8506,21819,SEA,28862,MIA,2023,0219,169,52.0,52.0,1,47.0,47.0,1,0,0,,18,8,5,2,14,13.0,20,2020-04-21
2020-04-29,DL,DL,8464,95150,DFW,73401,DEN,2355,0943,145,15.0,15.0,1,21.0,21.0,1,0,0,,5,2,6,1,7,34.0,23,2020-04-29
2020-04-17,NK,HA,7701,67520,MCO,39843,LAS,2133,0549,1590,24.0,24.0,1,27.0,27.0,1,0,0,,3,7,5,1,11,205.0,21,2020-04-17
2020-04-21,G4,WN,5697,27675,DFW,26563,ATL,1654,1402,1257,8.0,8.0,0,23.0,23.0,1,0,0,,4,1,4,1,13,166.0,16,2020-04-21
2020-04-29,NK,NK,8720,92407,MCO,93980,ATL,0635,0825,1673,2.0,2.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,208.0,6,2020-04-29
2020-04-14,AA,G4,8965,82296,JFK,63776,MIA,1327,1445,705,2.0,2.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,89.0,13,2020-04-14
2020-04-01,WN,AA,5386,51367,SFO,55358,JFK,0956,1953,867,23.0,23.0,1,42.0,42.0,1,0,0,,15,3,9,1,13,95.0,9,2020-04-01
2020-04-26,WN,DL,7217,18840,SFO,16425,MIA,2244,1802,1563,82.0,82.0,1,65.0,65.0,1,0,0,,18,6,16,2,23,215.0,22,2020-04-26
2020-04-03,AA,AS,8980,58783,LAX,23443,ORD,0342,2150,2142,7.0,7.0,0,16.0,16.0,1,0,0,,4,4,3,0,5,265.0,3,2020-04-03
2020-04-12,B6,HA,2050,99180,LAS,98556,JFK,1432,1550,223,3.0,3.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,32.0,14,2020-04-12
2020-04-15,F9,UA,8207,40147,DFW,64003,LAX,1453,0102,989,22.0,22.0,1,40.0,40.0,1,0,0,,12,7,9,0,12,134.0,14,2020-04-15
2020-04-06,AA,AA,9215,99084,ATL,64153,MCO,1316,0528,495,13.0,13.0,0,25.0,25.0,1,0,0,,3,4,3,1,14,76.0,13,2020-04-06
2020-04-16,G4,UA,9863,27216,ATL,59133,LAS,0017,1036,1164,18.0,18.0,1,18.0,18.0,1,0,0,,3,1,5,1,8,141.0,0,2020-04-16
2020-04-07,AS,DL,9040,85934,SFO,86643,DFW,2046,0150,1081,11.0,11.0,0,21.0,21.0,1,0,0,,6,0,5,0,10,123.0,20,2020-04-07
2020-04-12,NK,AA,2948,28540,JFK,96537,BOS,1338,0553,2482,15.0,15.0,1,15.0,15.0,1,0,0,,5,2,1,1,6,315.0,13,2020-04-12
2020-04-07,AS,G4,6589,94446,SFO,71390,JFK,0957,1154,1570,10.0,10.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,187.0,9,2020-04-07
2020-04-22,UA,B6,8795,40279,ORD,70807,JFK,0226,0205,805,1.0,1.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,99.0,2,2020-04-22
2020-04-09,B6,B6,9564,81496,MCO,71158,MCO,1211,0422,2828,26.0,26.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,359.0,12,2020-04-09
2020-04-19,AA,AS,1472,61416,DFW,51340,DEN,1118,1532,1359,14.0,14.0,0,-1.0,0.0,0,0,0,,0,0,0,0,0,159.0,11,2020-04-19
2020-04-22,DL,AA,2919,99611,SFO,14602,MIA,0904,2151,2816,6.0,6.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,335.0,9,2020-04-22
2020-04-10,B6,UA,4408,62546,ORD,36838,DEN,1253,2025,1743,56.0,56.0,1,60.0,60.0,1,0,0,,4,12,16,1,27,224.0,12,2020-04-10
2020-04-28,DL,DL,2737,20724,SEA,61866,SFO,1000,1909,593,39.0,39.0,1,16.0,16.0,1,0,0,,5,4,5,0,3,78.0,10,2020-04-28
2020-04-10,DL,B6,4409,19586,SEA,89912,DFW,0954,1426,2156,1.0,1.0,0,-8.0,0.0,0,0,0,,0,0,0,0,0,255.0,9,2020-04-10
2020-04-07,F9,F9,359,50776,LAS,71887,MCO,0929,1104,1222,5.0,5.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,132.0,9,2020-04-07
2020-04-27,WN,WN,9855,28107,MCO,27340,SEA,1735,1624,2898,6.0,6.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,355.0,17,2020-04-27
2020-04-03,AS,G4,7734,23919,LAS,34237,MIA,1938,1951,1941,15.0,15.0,1,9.0,9.0,0,0,0,,0,0,0,0,0,243.0,19,2020-04-03
2020-04-30,F9,G4,7921,87347,MCO,45713,MIA,0145,0605,2535,22.0,22.0,1,3.0,3.0,0,0,0,,0,0,0,0,0,316.0,1,2020-04-30
2020-04-13,WN,AA,3187,39162,JFK,60700,ATL,1633,2215,489,9.0,9.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,69.0,16,2020-04-13
2020-04-19,WN,DL,8758,24776,SEA,37844,DFW,1718,2116,170,1.0,1.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,23.0,17,2020-04-19
2020-04-22,B6,NK,7847,45091,DEN,65149,LAS,1219,0209,1342,9.0,9.0,0,20.0,20.0,1,0,0,,1,0,2,0,16,154.0,12,2020-04-22
2020-04-24,WN,G4,2039,52233,ATL,89747,LAS,2244,0611,2825,7.0,7.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,359.0,22,2020-04-24
2020-04-08,AS,DL,1889,65862,ATL,66135,DEN,1936,0302,1330,4.0,4.0,0,-3.0,0.0,0,0,0,,0,0,0,0,0,167.0,19,2020-04-08
2020-04-19,B6,WN,8439,29235,ATL,94304,DFW,2110,1210,1428,53.0,53.0,1,67.0,67.0,1,0,0,,15,2,18,3,29,192.0,21,2020-04-19
2020-04-28,WN,HA,4776,52345,MCO,20453,ORD,1951,1901,1687,7.0,7.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,218.0,19,2020-04-28
2020-04-16,HA,WN,9319,69495,JFK,35891,JFK,1438,1345,995,5.0,5.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,117.0,14,2020-04-16
2020-04-24,UA,AA,8990,57472,LAS,78006,MCO,1912,0507,1283,10.0,10.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,146.0,19,2020-04-24
2020-04-16,AS,WN,4203,20270,JFK,74325,SEA,2026,2229,2846,12.0,12.0,0,-12.0,0.0,0,0,0,,0,0,0,0,0,358.0,20,2020-04-16
2020-04-30,B6,DL,358,99515,LAS,61318,MIA,1647,0038,905,13.0,13.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,115.0,16,2020-04-30
