FL_DATE,UNIQUE_CARRIER,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DISTANCE,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,CANCELLED,DIVERTED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,AIR_TIME,DEP_HOUR,DEP_DATE
2020-11-20,F9,AS,4978,93585,JFK,18284,SEA,0404,1253,1541,6.0,6.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,176.0,4,2020-11-20
2020-11-06,AS,G4,4710,52629,JFK,76101,MCO,1336,2338,1456,11.0,11.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,198.0,13,2020-11-06
2020-11-27,NK,NK,9959,62118,SEA,56217,DFW,2211,0405,487,12.0,12.0,0,17.0,17.0,1,0,0,,5,3,1,1,8,55.0,22,2020-11-27
2020-11-21,F9,NK,7074,69037,MCO,99838,SEA,2132,2225,2649,24.0,24.0,1,25.0,25.0,1,0,0,,10,6,1,1,7,322.0,21,2020-11-21
2020-11-12,NK,G4,990,77727,SEA,89359,MIA,2035,0303,1750,42.0,42.0,1,37.0,37.0,1,0,0,,4,4,10,0,19,209.0,20,2020-11-12
2020-11-17,F9,UA,853,25752,DEN,48753,BOS,1624,1916,416,3.0,3.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,43.0,16,2020-11-17
2020-11-15,HA,B6,4843,67153,SFO,29663,SFO,0817,1913,872,5.0,5.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,89.0,8,2020-11-15
2020-11-01,AS,G4,1810,97400,SEA,76833,LAX,2337,0240,1059,43.0,43.0,1,58.0,58.0,1,0,0,,2,7,13,2,35,143.0,23,2020-11-01
2020-11-07,WN,DL,4100,69926,SFO,68206,DFW,2121,0110,1070,1.0,1.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,131.0,21,2020-11-07
2020-11-11,G4,NK,4350,32142,ATL,91795,LAS,2258,1902,2732,16.0,16.0,1,1.0,1.0,0,0,0,,0,0,0,0,0,345.0,22,2020-11-11
2020-11-23,AA,HA,4566,68493,MCO,52204,DFW,1531,1639,1102,16.0,16.0,1,33.0,33.0,1,0,0,,2,6,3,1,22,152.0,15,2020-11-23
2020-11-25,B6,B6,5256,57398,LAX,42397,SEA,2232,0120,411,6.0,6.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,26.0,22,2020-11-25
2020-11-03,G4,G4,6802,66688,ORD,76412,MIA,1015,0620,2886,1.0,1.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,360.0,10,2020-11-03
2020-11-20,NK,DL,5862,15936,DFW,95646,DEN,1357,1811,1429,28.0,28.0,1,15.0,15.0,1,0,0,,3,4,1,0,8,170.0,13,2020-11-20
2020-11-06,G4,UA,8220,30322,SFO,57323,MCO,0125,2003,377,8.0,8.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,48.0,1,2020-11-06
2020-11-06,G4,DL,8013,85836,DEN,63106,LAX,1317,1810,259,23.0,23.0,1,29.0,29.0,1,0,0,,2,7,8,1,11,47.0,13,2020-11-06
2020-11-07,DL,DL,9839,53839,LAS,10617,ORD,0119,2114,2204,8.0,8.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,271.0,1,2020-11-07
2020-11-10,DL,NK,9129,14269,JFK,95369,ATL,0829,0353,2780,31.0,31.0,1,41.0,41.0,1,0,0,,15,9,7,1,9,350.0,8,2020-11-10
2020-11-22,AS,F9,3703,35993,MCO,19351,ORD,0137,2106,1629,1.0,1.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,209.0,1,2020-11-22
2020-11-15,AS,DL,2451,35173,LAX,40265,SFO,2130,0638,1221,33.0,33.0,1,45.0,45.0,1,0,0,,12,12,12,0,10,144.0,21,2020-11-15
2020-11-12,NK,F9,7825,62649,LAX,82719,MIA,0101,1830,2677,11.0,11.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,310.0,1,2020-11-12
2020-11-17,HA,AS,1627,39186,SFO,63452,ATL,0801,0240,645,2.0,2.0,0,3.0,3.0,0,0,0,,0,0,0,0,0,60.0,8,2020-11-17
2020-11-19,UA,G4,393,36871,ATL,85357,JFK,0809,2144,400,12.0,12.0,0,16.0,16.0,1,0,0,,2,4,1,1,8,27.0,8,2020-11-19
2020-11-29,G4,UA,8025,83559,LAX,58182,LAX,0628,1309,2182,25.0,25.0,1,15.0,15.0,1,0,0,,4,4,2,0,5,272.0,6,2020-11-29
2020-11-21,F9,NK,250,34152,LAX,34305,DEN,2316,2113,2666,11.0,11.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,335.0,23,2020-11-21
2020-11-24,B6,G4,9746,43854,SFO,85376,JFK,1404,1330,881,19.0,19.0,1,24.0,24.0,1,0,0,,8,2,5,0,10,105.0,14,2020-11-24
2020-11-04,G4,AS,5762,77000,DEN,42593,BOS,2203,1453,1608,64.0,64.0,1,62.0,62.0,1,0,0,,5,0,17,3,37,201.0,22,2020-11-04
2020-11-08,HA,UA,4440,64249,LAX,89482,LAX,1758,0425,1876,5.0,5.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,236.0,17,2020-11-08
2020-11-15,UA,UA,4453,87240,ORD,68058,DFW,0606,1725,743,34.0,34.0,1,37.0,37.0,1,0,0,,9,10,6,1,9,88.0,6,2020-11-15
2020-11-14,UA,NK,3239,31081,DFW,28893,LAX,2135,2223,1262,42.0,42.0,1,46.0,46.0,1,0,0,,15,6,8,2,15,163.0,21,2020-11-14
2020-11-02,B6,HA,5668,72878,LAX,31692,MCO,1150,0337,1996,23.0,23.0,1,31.0,31.0,1,0,0,,2,1,6,1,21,251.0,11,2020-11-02
2020-11-03,F9,F9,3425,24273,DFW,22075,MIA,2032,2217,1127,37.0,37.0,1,42.0,42.0,1,0,0,,14,4,6,2,17,128.0,20,2020-11-03
2020-11-07,AA,NK,9355,18886,ORD,73720,BOS,2102,0033,435,1.0,1.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,57.0,21,2020-11-07
2020-11-23,DL,AS,7330,93165,LAX,16288,SFO,0807,0820,1271,7.0,7.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,161.0,8,2020-11-23
2020-11-28,WN,NK,4721,19183,SFO,52384,LAS,0910,0224,1617,47.0,47.0,1,38.0,38.0,1,0,0,,11,2,2,1,22,190.0,9,2020-11-28
2020-11-06,UA,HA,2321,79113,ATL,65971,ORD,1250,2026,1424,8.0,8.0,0,-11.0,0.0,0,0,0,,0,0,0,0,0,178.0,12,2020-11-06
2020-11-27,UA,HA,126,39148,LAX,32123,DEN,0727,1416,984,8.0,8.0,0,-9.0,0.0,0,0,0,,0,0,0,0,0,127.0,7,2020-11-27
2020-11-18,B6,F9,5196,39295,DFW,79861,LAX,0540,1412,1702,65.0,65.0,1,73.0,73.0,1,0,0,,3,16,4,1,49,205.0,5,2020-11-18
2020-11-04,G4,HA,3358,81786,DFW,75541,LAS,0227,1306,1720,22.0,22.0,1,17.0,17.0,1,0,0,,2,3,1,0,12,208.0,2,2020-11-04
2020-11-06,AA,NK,6856,75268,JFK,66169,SEA,1130,1233,2723,2.0,2.0,0,26.0,26.0,1,0,0,,1,4,4,0,18,342.0,11,2020-11-06
2020-11-25,DL,AA,1151,39969,ATL,30595,BOS,0757,0941,2085,30.0,30.0,1,35.0,35.0,1,0,0,,3,10,7,1,15,250.0,7,2020-11-25
2020-11-30,HA,AA,1697,59314,JFK,69856,BOS,0216,2008,1925,13.0,13.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,237.0,2,2020-11-30
2020-11-01,WN,HA,6809,29448,LAX,57917,DFW,1939,2029,1148,0.0,0.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,140.0,19,2020-11-01
2020-11-22,WN,AA,8024,34541,ORD,38081,ORD,1240,1310,1273,16.0,16.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,156.0,12,2020-11-22
2020-11-29,NK,AA,1198,10062,LAX,70701,BOS,0423,0945,2846,42.0,42.0,1,34.0,34.0,1,0,0,,9,9,3,0,12,347.0,4,2020-11-29
2020-11-21,DL,DL,8588,38864,ATL,48086,ORD,0349,1154,2426,4.0,4.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,292.0,3,2020-11-21
2020-11-03,WN,HA,9716,35299,LAS,39801,MCO,0506,0228,1732,2.0,2.0,0,18.0,18.0,1,0,0,,6,1,4,0,7,213.0,5,2020-11-03
2020-11-21,NK,DL,5068,10272,DEN,34673,DFW,0200,2012,2232,5.0,5.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,287.0,2,2020-11-21
2020-11-21,UA,AA,1593,66407,SFO,78790,LAX,0341,2310,2477,7.0,7.0,0,22.0,22.0,1,0,0,,1,5,5,1,10,309.0,3,2020-11-21
2020-11-19,WN,G4,8011,96569,SEA,52005,DFW,2032,0157,435,40.0,40.0,1,46.0,46.0,1,0,0,,2,3,12,1,28,50.0,20,2020-11-19
2020-11-06,B6,DL,4698,11275,SFO,52996,BOS,0158,0053,901,5.0,5.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,133.0,1,2020-11-06
2020-11-19,AA,B6,7430,17923,ATL,48943,LAX,1712,1635,2518,0.0,0.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,323.0,17,2020-11-19
2020-11-28,B6,B6,4736,47311,SEA,63203,BOS,2307,1232,1613,9.0,9.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,211.0,23,2020-11-28
2020-11-09,WN,F9,4053,50831,SFO,98181,ORD,1845,0936,2977,33.0,33.0,1,61.0,61.0,1,0,0,,1,8,14,1,38,386.0,18,2020-11-09
2020-11-19,NK,B6,7273,56568,MCO,12892,LAX,1725,0845,194,18.0,18.0,1,17.0,17.0,1,0,0,,4,4,2,0,6,14.0,17,2020-11-19
2020-11-26,AA,NK,1773,86112,DFW,28533,BOS,1135,1824,1614,11.0,11.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,215.0,11,2020-11-26
2020-11-11,AA,F9,7144,29723,MCO,24756,SFO,1849,1856,802,1.0,1.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,91.0,18,2020-11-11
2020-11-03,DL,NK,7917,79359,SEA,96578,SEA,0750,0712,1653,35.0,35.0,1,46.0,46.0,1,0,0,,12,8,11,1,14,219.0,7,2020-11-03
2020-11-24,UA,AS,8105,72882,LAS,58198,MCO,1114,1850,928,13.0,13.0,0,16.0,16.0,1,0,0,,3,3,3,1,6,109.0,11,2020-11-24
2020-11-15,G4,AA,5324,82464,ATL,32221,ATL,0706,0627,2143,15.0,15.0,1,1.0,1.0,0,0,0,,0,0,0,0,0,267.0,7,2020-11-15
2020-11-16,NK,WN,3326,43011,LAX,89023,LAX,0156,1108,1386,2.0,2.0,0,29.0,29.0,1,0,0,,4,4,4,1,16,173.0,1,2020-11-16
2020-11-10,G4,WN,6829,28619,ORD,87011,JFK,1307,1725,1094,1.0,1.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,119.0,13,2020-11-10
2020-11-18,UA,AS,4922,69284,DFW,16424,SEA,0112,1534,2411,8.0,8.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,304.0,1,2020-11-18
2020-11-18,HA,G4,5905,29869,JFK,13049,MCO,0221,1801,193,12.0,12.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,21.0,2,2020-11-18
2020-11-30,DL,F9,2758,85913,LAX,24355,ORD,0228,0300,1970,7.0,7.0,0,18.0,18.0,1,0,0,,2,4,3,1,8,246.0,2,2020-11-30
2020-11-11,F9,AA,5505,18087,ATL,17215,LAS,0512,0153,1483,10.0,10.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,169.0,5,2020-11-11
2020-11-08,WN,B6,6557,61148,SFO,28481,LAX,0822,1930,1964,18.0,18.0,1,31.0,31.0,1,0,0,,10,3,5,1,12,252.0,8,2020-11-08
2020-11-24,F9,G4,2378,14454,LAX,14023,LAX,1021,1307,1779,55.0,55.0,1,60.0,60.0,1,0,0,,1,9,17,3,31,218.0,10,2020-11-24
2020-11-12,AS,F9,312,68488,LAS,47033,SFO,1153,1013,2718,24.0,24.0,1,3.0,3.0,0,0,0,,0,0,0,0,0,345.0,11,2020-11-12
2020-11-18,NK,DL,8902,27211,LAX,83888,ORD,1640,0048,2977,11.0,11.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,376.0,16,2020-11-18
2020-11-10,B6,UA,7669,57069,ORD,99811,SEA,2111,1053,1047,8.0,8.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,135.0,21,2020-11-10
2020-11-03,HA,AA,1137,29501,SEA,96027,ATL,1527,2029,1376,13.0,13.0,0,34.0,34.0,1,0,0,,9,9,5,0,10,177.0,15,2020-11-03
2020-11-21,NK,AA,2781,74430,LAS,68563,MCO,2044,1519,2619,53.0,53.0,1,48.0,48.0,1,0,0,,10,14,13,2,8,332.0,20,2020-11-21
2020-11-01,G4,B6,8496,92323,LAX,19498,LAS,0309,0318,1223,10.0,10.0,0,16.0,16.0,1,0,0,,4,4,2,0,7,146.0,3,2020-11-01
2020-11-02,DL,B6,745,81776,JFK,35717,MCO,1106,1130,2898,6.0,6.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,345.0,11,2020-11-02
2020-11-04,G4,DL,9824,20609,JFK,22113,JFK,1930,1015,2514,6.0,6.0,0,23.0,23.0,1,0,0,,3,1,5,0,14,320.0,19,2020-11-04
2020-11-18,AA,AA,6171,18354,JFK,52491,JFK,1759,2116,1448,25.0,25.0,1,4.0,4.0,0,0,0,,0,0,0,0,0,184.0,17,2020-11-18
2020-11-19,WN,AA,471,83379,SFO,30536,MIA,0836,0017,2157,6.0,6.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,271.0,8,2020-11-19
2020-11-16,HA,F9,4294,78635,ATL,99895,LAX,2118,1132,2164,35.0,35.0,1,53.0,53.0,1,0,0,,18,9,6,2,19,271.0,21,2020-11-16
2020-11-24,DL,WN,458,73019,LAS,67268,JFK,0413,2135,2623,3.0,3.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,316.0,4,2020-11-24
2020-11-05,B6,HA,4859,34655,LAS,59828,LAS,1958,1603,196,6.0,6.0,0,0.0,0.0,0,0,0,,0,0,0,0,0,31.0,19,2020-11-05
2020-11-04,F9,AA,3939,25194,JFK,90238,DEN,1654,0228,1341,8.0,8.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,169.0,16,2020-11-04
2020-11-02,DL,HA,4539,74609,JFK,82709,SFO,0809,0251,1821,15.0,15.0,1,17.0,17.0,1,0,0,,5,0,4,0,7,224.0,8,2020-11-02
2020-11-15,WN,HA,6035,81035,MCO,14796,SFO,1112,1736,334,3.0,3.0,0,-11.0,0.0,0,0,0,,0,0,0,0,0,41.0,11,2020-11-15
2020-11-23,B6,WN,585,43172,DFW,66922,LAS,0241,1353,402,9.0,9.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,47.0,2,2020-11-23
2020-11-22,G4,B6,1817,62839,SFO,45946,DEN,2039,2313,2430,13.0,13.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,306.0,20,2020-11-22
2020-11-13,F9,UA,3434,68002,JFK,75899,BOS,1933,1256,2196,13.0,13.0,0,13.0,13.0,0,0,0,,0,0,0,0,0,279.0,19,2020-11-13
2020-11-11,UA,F9,3666,77937,JFK,70865,DFW,0926,0412,1521,8.0,8.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,173.0,9,2020-11-11
2020-11-26,AA,B6,6309,46430,LAX,75016,MCO,0838,2315,1451,16.0,16.0,1,19.0,19.0,1,0,0,,4,2,6,0,7,190.0,8,2020-11-26
2020-11-09,NK,AA,9740,71577,DFW,83461,ORD,2229,1255,2624,4.0,4.0,0,6.0,6.0,0,0,0,,0,0,0,0,0,318.0,22,2020-11-09
2020-11-16,AS,DL,6908,74548,MCO,62412,ATL,1943,1359,2826,12.0,12.0,0,21.0,21.0,1,0,0,,3,6,1,0,11,336.0,19,2020-11-16
2020-11-04,WN,F9,6542,60111,LAS,55610,LAS,1133,0034,1814,7.0,7.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,234.0,11,2020-11-04
2020-11-25,B6,DL,8392,97990,JFK,18857,LAS,1848,2100,2885,5.0,5.0,0,11.0,11.0,0,0,0,,0,0,0,0,0,353.0,18,2020-11-25
2020-11-06,AS,AA,527,60020,JFK,90077,ATL,2323,2314,1173,1.0,1.0,0,9.0,9.0,0,0,0,,0,0,0,0,0,128.0,23,2020-11-06
2020-11-28,WN,AA,2949,25812,MCO,17669,LAX,0955,0601,2770,22.0,22.0,1,17.0,17.0,1,0,0,,5,1,0,0,10,345.0,9,2020-11-28
2020-11-03,B6,G4,6841,90950,JFK,50441,MIA,0904,1151,2766,25.0,25.0,1,15.0,15.0,1,0,0,,3,2,4,0,6,361.0,9,2020-11-03
2020-11-29,F9,G4,8621,67381,ORD,31257,SEA,1914,1849,2522,5.0,5.0,0,19.0,19.0,1,0,0,,6,1,5,0,7,307.0,19,2020-11-29
2020-11-21,WN,NK,4037,61313,DFW,38164,SEA,0929,1533,2044,53.0,53.0,1,59.0,59.0,1,0,0,,12,3,2,1,41,274.0,9,2020-11-21
2020-11-01,AS,G4,7758,27928,ATL,72792,JFK,0448,0530,385,3.0,3.0,0,-10.0,0.0,0,0,0,,0,0,0,0,0,41.0,4,2020-11-01
2020-11-23,DL,DL,2440,11187,DEN,46635,SEA,1352,2214,890,18.0,18.0,1,4.0,4.0,0,0,0,,0,0,0,0,0,93.0,13,2020-11-23
2020-11-17,WN,AA,2577,55436,MCO,81176,LAS,2050,1601,1453,,,0,,,0,1,0,B,0,0,0,0,0,,20,2020-11-17
2020-11-09,AA,AA,5396,46454,DFW,60859,JFK,1337,0018,300,7.0,7.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,33.0,13,2020-11-09
2020-11-11,UA,B6,5649,49944,ORD,62337,SFO,0747,0825,1603,35.0,35.0,1,37.0,37.0,1,0,0,,0,3,11,2,21,197.0,7,2020-11-11
2020-11-28,NK,WN,9030,41065,MCO,53185,JFK,2330,1058,2652,18.0,18.0,1,10.0,10.0,0,0,0,,0,0,0,0,0,324.0,23,2020-11-28
2020-11-22,G4,F9,4709,66806,ATL,67182,LAX,1149,1714,1130,11.0,11.0,0,15.0,15.0,1,0,0,,0,2,1,1,11,150.0,11,2020-11-22
2020-11-07,WN,UA,6779,92928,SFO,35791,ORD,1915,2109,720,1.0,1.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,75.0,19,2020-11-07
2020-11-15,AS,UA,3250,68719,LAS,64917,SEA,0206,1827,2934,,,0,,,0,1,0,C,0,0,0,0,0,,2,2020-11-15
2020-11-13,B6,F9,9108,16848,SFO,25822,DFW,1310,0510,1486,17.0,17.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,176.0,13,2020-11-13
2020-11-02,WN,AS,9493,28206,SEA,64069,SFO,1846,2150,1469,2.0,2.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,170.0,18,2020-11-02
2020-11-03,UA,B6,4848,44971,LAS,68203,LAX,0449,1719,471,34.0,34.0,1,31.0,31.0,1,0,0,,2,6,8,0,15,45.0,4,2020-11-03
2020-11-01,AS,HA,8474,31058,ORD,69310,LAX,1815,2334,1528,15.0,15.0,1,8.0,8.0,0,0,0,,0,0,0,0,0,194.0,18,2020-11-01
2020-11-05,NK,DL,6520,37934,DEN,68171,LAS,1902,2042,344,7.0,7.0,0,2.0,2.0,0,0,0,,0,0,0,0,0,64.0,19,2020-11-05
2020-11-05,B6,HA,1378,88415,MCO,52670,ORD,0130,1421,1813,16.0,16.0,1,6.0,6.0,0,0,0,,0,0,0,0,0,225.0,1,2020-11-05
2020-11-15,WN,AS,2926,59234,DFW,40395,LAS,0453,0354,272,14.0,14.0,0,28.0,28.0,1,0,0,,11,5,6,1,6,39.0,4,2020-11-15
2020-11-11,NK,AA,4058,65913,LAX,36784,JFK,2246,1334,122,27.0,27.0,1,24.0,24.0,1,0,0,,4,4,7,0,9,13.0,22,2020-11-11
2020-11-17,HA,F9,5774,66397,MCO,64955,MIA,1806,1026,1790,49.0,49.0,1,51.0,51.0,1,0,0,,5,7,9,0,29,239.0,18,2020-11-17
2020-11-13,HA,F9,7017,25344,MCO,24441,LAS,1523,0104,989,48.0,48.0,1,48.0,48.0,1,0,0,,17,11,0,2,17,138.0,15,2020-11-13
2020-11-06,AA,DL,9221,84061,JFK,84354,ORD,0932,2223,1845,5.0,5.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,227.0,9,2020-11-06
2020-11-17,NK,G4,7859,84180,MCO,28897,DFW,0601,1738,2318,7.0,7.0,0,16.0,16.0,1,0,0,,6,1,3,0,6,277.0,6,2020-11-17
2020-11-18,UA,AS,5993,12732,MCO,96241,ORD,1526,0137,130,11.0,11.0,0,21.0,21.0,1,0,0,,5,6,3,0,6,7.0,15,2020-11-18
2020-11-10,HA,HA,2247,57634,LAS,73204,MIA,1012,1215,1773,2.0,2.0,0,-4.0,0.0,0,0,0,,0,0,0,0,0,226.0,10,2020-11-10
2020-11-15,WN,HA,8182,37654,SFO,31583,JFK,0116,0119,2290,14.0,14.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,287.0,1,2020-11-15
2020-11-22,DL,G4,1465,25957,SFO,42354,MCO,1659,1728,1494,0.0,0.0,0,-0.0,0.0,0,0,0,,0,0,0,0,0,178.0,16,2020-11-22
2020-11-12,HA,AA,9035,46771,DFW,92383,ORD,0335,0450,897,10.0,10.0,0,28.0,28.0,1,0,0,,9,3,8,0,8,114.0,3,2020-11-12
2020-11-28,G4,WN,3582,19706,ATL,96203,MCO,0027,1826,1275,14.0,14.0,0,17.0,17.0,1,0,0,,3,3,3,0,8,142.0,0,2020-11-28
2020-11-17,AS,G4,7804,42396,SFO,95911,SEA,1659,1443,1332,4.0,4.0,0,12.0,12.0,0,0,0,,0,0,0,0,0,195.0,16,2020-11-17
2020-11-09,UA,UA,6576,15215,LAS,93477,LAS,0036,1929,2986,21.0,21.0,1,44.0,44.0,1,0,0,,6,12,4,2,20,374.0,0,2020-11-09
2020-11-10,WN,DL,2149,29154,DEN,37160,SEA,2041,0120,1651,7.0,7.0,0,18.0,18.0,1,0,0,,3,2,0,0,12,203.0,20,2020-11-10
2020-11-03,F9,DL,4096,71637,LAS,60647,JFK,2003,1459,2269,33.0,33.0,1,34.0,34.0,1,0,0,,3,6,2,1,22,283.0,20,2020-11-03
2020-11-25,AA,AS,1084,17495,ORD,78151,DFW,0545,1334,1152,38.0,38.0,1,52.0,52.0,1,0,0,,6,4,11,2,29,139.0,5,2020-11-25
2020-11-11,AS,WN,4968,18529,SEA,31734,DEN,1603,1340,568,8.0,8.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,51.0,16,2020-11-11
2020-11-29,AS,AA,4421,64272,SFO,20710,MCO,0801,0323,1409,19.0,19.0,1,12.0,12.0,0,0,0,,0,0,0,0,0,169.0,8,2020-11-29
2020-11-30,DL,AA,5827,52849,DEN,95964,ORD,0600,0243,2499,14.0,14.0,0,8.0,8.0,0,0,0,,0,0,0,0,0,284.0,6,2020-11-30
2020-11-12,B6,WN,1417,56367,ORD,99804,ATL,2238,0722,1575,2.0,2.0,0,-2.0,0.0,0,0,0,,0,0,0,0,0,204.0,22,2020-11-12
2020-11-25,AS,AA,2187,76732,SEA,99974,MIA,1916,1348,1730,17.0,17.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,220.0,19,2020-11-25
2020-11-19,WN,UA,9227,49897,SEA,48231,ORD,1733,1629,689,5.0,5.0,0,15.0,15.0,1,0,0,,4,1,2,1,7,83.0,17,2020-11-19
2020-11-02,B6,NK,4833,90521,ATL,63530,SEA,1704,2302,1091,22.0,22.0,1,-1.0,0.0,0,0,0,,0,0,0,0,0,124.0,17,2020-11-02
2020-11-22,B6,B6,626,68402,LAS,11881,LAX,0137,1855,1132,,,0,,,0,1,0,A,0,0,0,0,0,,1,2020-11-22
2020-11-14,DL,UA,1669,38886,LAS,29956,SFO,1245,1155,1553,7.0,7.0,0,4.0,4.0,0,0,0,,0,0,0,0,0,180.0,12,2020-11-14
2020-11-20,G4,NK,4806,84448,DEN,41011,ORD,0532,1951,1977,59.0,59.0,1,56.0,56.0,1,0,0,,11,6,14,3,23,242.0,5,2020-11-20
2020-11-30,HA,NK,3287,92747,SFO,77129,LAX,1505,1126,2082,11.0,11.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,241.0,15,2020-11-30
2020-11-14,AA,G4,6405,93639,JFK,83000,DFW,1316,0940,2293,32.0,32.0,1,54.0,54.0,1,0,0,,13,4,15,2,19,293.0,13,2020-11-14
2020-11-20,AS,NK,2101,36352,DFW,36508,DEN,0339,2057,1268,17.0,17.0,1,13.0,13.0,0,0,0,,0,0,0,0,0,154.0,3,2020-11-20
2020-11-06,AA,G4,5018,28677,LAS,32943,SEA,0403,0109,1474,8.0,8.0,0,30.0,30.0,1,0,0,,6,5,7,0,13,180.0,4,2020-11-06
2020-11-09,G4,AS,6296,93928,DFW,73657,SFO,2151,1123,1700,2.0,2.0,0,5.0,5.0,0,0,0,,0,0,0,0,0,206.0,21,2020-11-09
2020-11-13,WN,DL,6767,62117,SFO,16211,LAS,1709,1610,628,7.0,7.0,0,15.0,15.0,1,0,0,,4,3,3,0,5,70.0,17,2020-11-13
2020-11-04,F9,G4,4173,91788,SEA,20939,DFW,1719,1455,2349,24.0,24.0,1,14.0,14.0,0,0,0,,0,0,0,0,0,300.0,17,2020-11-04
2020-11-30,AS,AA,5647,55679,LAX,96207,JFK,1622,1732,1805,13.0,13.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,218.0,16,2020-11-30
2020-11-01,F9,UA,6614,69266,ORD,40641,ORD,1534,1851,1851,6.0,6.0,0,7.0,7.0,0,0,0,,0,0,0,0,0,234.0,15,2020-11-01
2020-11-11,F9,WN,5688,32471,MCO,69948,LAX,0232,0145,2926,19.0,19.0,1,24.0,24.0,1,0,0,,5,1,6,0,12,377.0,2,2020-11-11
2020-11-15,AA,DL,506,47240,ORD,10275,BOS,0355,0307,1148,11.0,11.0,0,-6.0,0.0,0,0,0,,0,0,0,0,0,123.0,3,2020-11-15
2020-11-20,F9,F9,8605,69315,ORD,30802,ORD,0105,0927,261,2.0,2.0,0,1.0,1.0,0,0,0,,0,0,0,0,0,30.0,1,2020-11-20
2020-11-21,G4,G4,9002,78016,SEA,64136,LAX,0431,0256,828,57.0,57.0,1,45.0,45.0,1,0,0,,11,4,3,2,26,103.0,4,2020-11-21
2020-11-27,F9,DL,7465,47778,DFW,77490,BOS,1037,0546,465,37.0,37.0,1,35.0,35.0,1,0,0,,10,1,2,2,21,48.0,10,2020-11-27
2020-11-18,HA,AS,4989,66594,MCO,53191,ORD,1747,1743,2146,2.0,2.0,0,10.0,10.0,0,0,0,,0,0,0,0,0,257.0,17,2020-11-18
2020-11-06,DL,DL,9298,55968,ATL,49884,SEA,0657,2149,1303,15.0,15.0,1,20.0,20.0,1,0,0,,5,0,1,1,13,170.0,6,2020-11-06
2020-11-08,B6,DL,7091,42842,ORD,14072,DEN,1322,1223,2799,3.0,3.0,0,14.0,14.0,0,0,0,,0,0,0,0,0,368.0,13,2020-11-08
2020-11-16,B6,G4,8038,95112,ATL,52557,MCO,0512,0108,2215,19.0,19.0,1,32.0,32.0,1,0,0,,8,5,6,0,13,275.0,5,2020-11-16
